date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2019-03-22,32,20,0.0,11.6,7,88,08:04 PM,07:24 AM,06:23 AM,06:33 PM,5,26,26,27,18,4,27,0.0,1013,32,10,324,15,India
2019-03-23,34,19,0.0,11.6,7,81,09:08 PM,08:04 AM,06:22 AM,06:34 PM,6,26,26,26,19,5,28,0.0,1012,34,10,321,16,India
2019-03-24,35,22,0.0,11.6,8,74,10:10 PM,08:44 AM,06:21 AM,06:34 PM,8,27,27,28,17,11,30,0.0,1011,35,10,297,14,India
2019-03-25,32,21,0.0,11.6,6,66,11:11 PM,09:26 AM,06:20 AM,06:35 PM,9,26,26,26,13,16,35,0.1,1012,32,10,243,12,India
2019-03-26,35,23,0.0,11.6,8,59,No moonrise,10:09 AM,06:19 AM,06:35 PM,9,28,28,29,13,0,33,0.0,1013,35,10,245,12,India
2019-03-27,36,26,0.0,11.6,8,52,12:09 AM,10:55 AM,06:18 AM,06:36 PM,7,29,29,30,11,7,25,0.0,1013,36,10,298,9,India
2019-03-28,37,25,0.0,11.6,8,45,01:04 AM,11:44 AM,06:16 AM,06:37 PM,7,31,31,32,10,5,22,0.0,1010,37,10,288,8,India
2019-03-29,39,27,0.0,11.6,9,37,01:55 AM,12:34 PM,06:15 AM,06:37 PM,8,31,31,33,10,9,23,0.0,1007,39,10,216,8,India
2019-03-30,41,28,0.0,11.6,9,30,02:42 AM,01:27 PM,06:14 AM,06:38 PM,11,34,34,34,9,8,25,0.9,1006,41,10,210,7,India
2019-03-31,38,29,0.0,11.6,8,26,03:25 AM,02:19 PM,06:13 AM,06:38 PM,3,32,32,33,15,3,19,0.0,1007,38,10,279,13,India
2019-04-01,37,27,0.0,11.6,8,9,04:03 AM,03:12 PM,06:12 AM,06:39 PM,-1,30,30,32,16,0,13,0.0,1008,37,10,303,14,India
2019-04-02,40,29,0.0,11.6,9,1,04:39 AM,04:04 PM,06:11 AM,06:39 PM,2,33,33,34,9,0,14,0.0,1008,40,10,310,8,India
2019-04-03,42,29,0.0,11.6,9,0,05:14 AM,04:57 PM,06:10 AM,06:40 PM,4,34,34,36,9,0,14,0.0,1007,42,10,288,8,India
2019-04-04,43,30,0.0,11.6,9,0,05:46 AM,05:50 PM,06:08 AM,06:40 PM,6,36,36,36,7,2,16,0.0,1008,43,10,179,6,India
2019-04-05,42,30,0.0,11.6,9,0,06:18 AM,06:43 PM,06:07 AM,06:41 PM,6,35,35,36,7,5,16,0.1,1006,42,10,186,6,India
2019-04-06,43,29,0.0,11.6,9,6,06:51 AM,07:39 PM,06:06 AM,06:42 PM,10,36,36,37,8,3,21,0.4,1005,43,10,167,6,India
2019-04-07,40,30,0.0,10.2,8,14,07:26 AM,08:34 PM,06:05 AM,06:42 PM,11,34,34,35,10,19,26,0.0,1004,40,10,158,9,India
2019-04-08,43,28,0.0,11.6,9,21,08:02 AM,09:33 PM,06:04 AM,06:43 PM,12,36,36,35,13,2,27,0.0,1005,43,10,142,11,India
2019-04-09,42,32,0.0,11.6,9,29,08:43 AM,10:31 PM,06:03 AM,06:43 PM,10,36,36,36,10,2,21,0.0,1005,42,10,131,8,India
2019-04-10,43,31,0.0,11.6,10,36,09:28 AM,11:31 PM,06:02 AM,06:44 PM,9,37,37,38,7,2,18,0.0,1006,43,10,196,6,India
2019-04-11,43,34,0.0,11.6,9,44,10:18 AM,No moonset,06:01 AM,06:44 PM,7,37,37,38,10,2,16,0.0,1006,43,10,125,9,India
2019-04-12,40,32,0.0,12.5,8,52,11:15 AM,12:30 AM,06:00 AM,06:45 PM,7,34,34,36,14,5,17,4.2,1006,40,10,225,11,India
2019-04-13,40,34,0.0,12.9,9,59,12:15 PM,01:27 AM,05:59 AM,06:45 PM,9,36,36,37,13,3,19,0.4,1007,40,10,191,11,India
2019-04-14,42,32,0.0,12.9,9,67,01:20 PM,02:20 AM,05:58 AM,06:46 PM,9,36,36,36,15,2,20,0.0,1006,42,10,208,13,India
2019-04-15,42,31,0.0,12.9,8,74,02:26 PM,03:09 AM,05:57 AM,06:47 PM,7,35,35,36,15,19,18,0.0,1005,42,10,311,12,India
2019-04-16,35,26,0.0,12.9,7,82,03:33 PM,03:54 AM,05:55 AM,06:47 PM,13,30,30,30,17,37,36,5.6,1008,35,9,178,13,India
2019-04-17,30,23,0.0,12.9,6,89,04:38 PM,04:36 AM,05:54 AM,06:48 PM,14,26,26,25,18,44,51,7.3,1010,30,9,186,14,India
2019-04-18,32,23,0.0,13.0,7,97,05:44 PM,05:16 AM,05:53 AM,06:48 PM,13,28,28,28,10,19,44,0.0,1011,32,10,200,9,India
2019-04-19,34,26,0.0,13.0,8,100,06:48 PM,05:55 AM,05:52 AM,06:49 PM,11,29,29,30,10,16,32,0.0,1009,34,10,321,9,India
2019-04-20,36,28,0.0,13.0,8,88,07:52 PM,06:35 AM,05:51 AM,06:50 PM,10,31,31,33,9,7,25,0.0,1005,36,10,298,8,India
2019-04-21,39,30,0.0,13.0,9,81,08:54 PM,07:16 AM,05:50 AM,06:50 PM,9,33,33,35,12,7,21,0.0,1004,39,10,307,10,India
2019-04-22,40,31,0.0,13.0,9,73,09:55 PM,08:00 AM,05:49 AM,06:51 PM,9,36,36,37,11,4,20,0.0,1004,40,10,262,9,India
2019-04-23,43,36,0.0,13.0,10,65,10:53 PM,08:45 AM,05:48 AM,06:51 PM,10,40,40,40,9,1,17,0.0,1004,43,10,315,8,India
2019-04-24,45,34,0.0,13.0,10,58,11:47 PM,09:34 AM,05:48 AM,06:52 PM,9,40,40,40,10,2,17,0.0,1005,45,10,226,9,India
2019-04-25,44,35,0.0,13.1,10,50,No moonrise,10:25 AM,05:47 AM,06:53 PM,6,40,40,40,11,3,14,0.0,1005,44,10,264,10,India
2019-04-26,43,36,0.0,13.1,10,43,12:36 AM,11:18 AM,05:46 AM,06:53 PM,7,40,40,40,14,0,14,0.0,1004,43,10,314,12,India
2019-04-27,42,35,0.0,13.1,10,35,01:22 AM,12:10 PM,05:45 AM,06:54 PM,3,38,38,39,22,0,11,0.0,1004,42,10,329,19,India
2019-04-28,43,35,0.0,13.1,10,28,02:02 AM,01:04 PM,05:44 AM,06:54 PM,1,39,39,39,18,0,10,0.0,1003,43,10,318,15,India
2019-04-29,45,36,0.0,13.1,10,20,02:39 AM,01:57 PM,05:43 AM,06:55 PM,2,42,42,41,9,0,9,0.0,1002,45,10,267,8,India
2019-04-30,45,36,0.0,13.1,10,13,03:14 AM,02:49 PM,05:42 AM,06:56 PM,-0,41,41,40,11,8,8,0.0,999,45,10,172,10,India
2019-05-01,47,37,0.0,13.2,10,12,03:47 AM,03:42 PM,05:41 AM,06:56 PM,3,42,42,41,6,1,10,0.0,998,47,10,188,5,India
2019-05-02,47,35,0.0,13.2,10,5,04:19 AM,04:35 PM,05:40 AM,06:57 PM,8,40,40,40,10,2,15,0.0,1000,47,10,164,9,India
2019-05-03,42,33,0.0,13.2,9,0,04:51 AM,05:30 PM,05:40 AM,06:57 PM,10,37,37,38,14,2,19,0.1,1003,42,10,170,12,India
2019-05-04,41,34,0.0,13.2,9,0,05:25 AM,06:26 PM,05:39 AM,06:58 PM,1,37,37,38,15,0,10,0.0,1005,41,10,219,13,India
2019-05-05,41,35,0.0,13.2,9,2,06:01 AM,07:24 PM,05:38 AM,06:59 PM,-2,38,38,39,15,0,8,0.0,1005,41,10,304,13,India
2019-05-06,42,35,0.0,13.2,10,9,06:40 AM,08:24 PM,05:37 AM,06:59 PM,-4,40,40,40,18,0,7,0.0,1002,42,10,285,15,India
2019-05-07,43,35,0.0,13.6,10,17,07:25 AM,09:26 PM,05:36 AM,07:00 PM,-2,40,40,40,18,0,7,0.0,1001,43,10,281,15,India
2019-05-08,44,35,0.0,13.6,10,24,08:14 AM,10:26 PM,05:36 AM,07:00 PM,2,40,40,40,23,0,9,0.0,1001,44,10,278,20,India
2019-05-09,44,34,0.0,13.7,10,31,09:10 AM,11:24 PM,05:35 AM,07:01 PM,4,39,39,40,24,0,12,0.0,1000,44,10,278,21,India
2019-05-10,44,33,0.0,13.7,10,39,10:09 AM,No moonset,05:34 AM,07:02 PM,6,40,40,40,21,0,13,0.0,1001,44,10,269,17,India
2019-05-11,42,35,0.0,13.7,9,46,11:13 AM,12:18 AM,05:34 AM,07:02 PM,10,38,38,38,21,7,18,0.1,1003,42,10,285,18,India
2019-05-12,42,33,0.0,13.7,9,53,12:17 PM,01:08 AM,05:33 AM,07:03 PM,10,37,37,38,16,4,19,0.0,1003,42,10,304,13,India
2019-05-13,41,34,0.0,13.7,10,60,01:22 PM,01:53 AM,05:32 AM,07:03 PM,10,38,38,38,13,7,19,0.4,1002,41,10,197,11,India
2019-05-14,39,30,0.0,13.7,9,68,02:25 PM,02:34 AM,05:32 AM,07:04 PM,13,35,35,35,12,14,29,2.2,1003,39,10,167,10,India
2019-05-15,42,33,0.0,13.7,9,75,03:29 PM,03:14 AM,05:31 AM,07:05 PM,10,37,37,38,12,9,20,0.6,1004,42,10,232,10,India
2019-05-16,40,33,0.0,13.8,9,82,04:32 PM,03:52 AM,05:30 AM,07:05 PM,11,36,36,37,12,7,22,1.8,1004,40,10,194,11,India
2019-05-17,38,32,0.0,13.8,9,89,05:35 PM,04:29 AM,05:30 AM,07:06 PM,12,34,34,35,11,18,25,0.4,1004,38,10,246,10,India
2019-05-18,36,28,0.0,13.8,8,97,06:37 PM,05:09 AM,05:29 AM,07:07 PM,15,32,32,32,13,27,38,10.0,1005,36,9,232,11,India
2019-05-19,40,31,0.0,13.8,9,100,07:39 PM,05:51 AM,05:29 AM,07:07 PM,11,36,36,36,15,4,23,0.0,1005,40,10,302,13,India
2019-05-20,42,33,0.0,13.8,10,89,08:39 PM,06:35 AM,05:28 AM,07:08 PM,8,38,38,38,14,8,17,0.0,1005,42,10,298,12,India
2019-05-21,43,35,0.0,13.8,10,81,09:36 PM,07:24 AM,05:28 AM,07:08 PM,8,39,39,39,13,7,16,0.0,1003,43,10,307,11,India
2019-05-22,43,35,0.0,13.8,10,74,10:28 PM,08:14 AM,05:27 AM,07:09 PM,11,40,40,39,12,7,19,2.2,1002,43,10,284,10,India
2019-05-23,43,36,0.0,13.8,10,67,11:16 PM,09:07 AM,05:27 AM,07:10 PM,13,40,40,40,10,10,21,1.1,1001,43,10,295,9,India
2019-05-24,39,34,0.0,13.8,8,60,11:59 PM,10:00 AM,05:27 AM,07:10 PM,15,37,37,37,14,7,28,3.3,1003,39,10,235,12,India
2019-05-25,40,33,0.0,13.9,9,52,No moonrise,10:54 AM,05:26 AM,07:11 PM,12,36,36,37,19,4,24,0.0,1002,40,10,280,17,India
2019-05-26,43,36,0.0,13.9,10,45,12:37 AM,11:47 AM,05:26 AM,07:11 PM,9,40,40,40,14,0,17,0.0,1001,43,10,275,12,India
2019-05-27,44,38,0.0,13.9,10,38,01:13 AM,12:40 PM,05:25 AM,07:12 PM,7,42,42,41,14,0,13,0.0,1001,44,10,305,12,India
2019-05-28,45,38,0.0,13.9,10,31,01:47 AM,01:33 PM,05:25 AM,07:12 PM,2,43,43,42,11,0,9,0.0,1000,45,10,216,10,India
2019-05-29,47,39,0.0,13.9,10,23,02:18 AM,02:25 PM,05:25 AM,07:13 PM,4,45,45,43,15,0,10,0.0,998,47,10,285,13,India
2019-05-30,48,40,0.0,13.9,11,16,02:50 AM,03:19 PM,05:25 AM,07:13 PM,3,48,48,45,17,0,8,0.0,997,48,10,289,14,India
2019-05-31,50,40,0.0,13.9,11,12,03:23 AM,04:14 PM,05:24 AM,07:14 PM,5,46,46,44,18,2,10,0.0,997,50,10,280,15,India
2019-06-01,49,39,0.0,13.9,11,0,03:58 AM,05:12 PM,05:24 AM,07:14 PM,8,48,48,45,21,2,12,0.0,997,49,10,271,18,India
2019-06-02,50,35,0.0,13.9,11,0,04:35 AM,06:11 PM,05:24 AM,07:15 PM,10,46,46,43,9,9,15,0.0,997,50,10,196,8,India
2019-06-03,50,38,0.0,13.9,11,0,05:18 AM,07:14 PM,05:24 AM,07:15 PM,17,47,47,43,10,0,23,0.0,998,50,10,180,8,India
2019-06-04,50,36,0.0,13.9,10,6,06:06 AM,08:16 PM,05:24 AM,07:16 PM,14,46,46,43,12,2,21,0.0,998,50,10,224,10,India
2019-06-05,50,39,0.0,13.9,11,13,07:01 AM,09:17 PM,05:23 AM,07:16 PM,13,49,49,45,10,0,17,0.0,998,50,10,177,8,India
2019-06-06,48,40,0.0,13.9,10,21,08:01 AM,10:14 PM,05:23 AM,07:17 PM,9,45,45,43,9,1,14,0.1,998,48,10,238,8,India
2019-06-07,46,37,0.0,13.9,10,28,09:05 AM,11:06 PM,05:23 AM,07:17 PM,14,44,44,42,12,2,20,0.0,1001,46,10,208,10,India
2019-06-08,47,39,0.0,14.0,11,36,10:10 AM,11:53 PM,05:23 AM,07:18 PM,10,47,47,44,10,0,14,0.0,999,47,10,229,9,India
2019-06-09,48,42,0.0,14.0,11,44,11:15 AM,No moonset,05:23 AM,07:18 PM,7,49,49,46,10,0,10,0.0,996,48,10,253,8,India
2019-06-10,49,42,0.0,14.0,11,51,12:19 PM,12:35 AM,05:23 AM,07:19 PM,6,50,50,46,10,0,9,0.0,994,49,10,243,9,India
2019-06-11,48,38,0.0,13.3,9,59,01:22 PM,01:15 AM,05:23 AM,07:19 PM,5,46,46,44,16,32,10,0.0,994,48,10,292,14,India
2019-06-12,48,39,0.0,14.0,10,66,02:23 PM,01:52 AM,05:23 AM,07:19 PM,14,45,45,43,13,7,19,0.0,996,48,10,182,11,India
2019-06-13,46,38,0.0,14.0,10,74,03:25 PM,02:29 AM,05:23 AM,07:20 PM,15,43,43,41,18,3,23,0.0,996,46,10,265,16,India
2019-06-14,47,35,0.0,14.0,10,81,04:26 PM,03:07 AM,05:23 AM,07:20 PM,7,43,43,41,21,0,15,0.0,996,47,10,287,18,India
2019-06-15,47,36,0.0,14.0,10,89,05:27 PM,03:47 AM,05:23 AM,07:21 PM,9,43,43,41,26,2,18,0.0,995,47,10,285,21,India
2019-06-16,40,34,0.0,14.0,8,96,06:27 PM,04:29 AM,05:23 AM,07:21 PM,18,39,39,36,28,11,35,11.0,997,40,10,256,22,India
2019-06-17,41,33,0.0,14.0,8,100,07:25 PM,05:15 AM,05:23 AM,07:21 PM,18,39,39,37,25,9,35,1.2,997,41,10,289,21,India
2019-06-18,41,32,0.0,14.0,8,89,08:19 PM,06:04 AM,05:24 AM,07:21 PM,17,38,38,36,13,13,34,6.1,998,41,9,251,10,India
2019-06-19,40,32,0.0,14.0,9,81,09:09 PM,06:56 AM,05:24 AM,07:22 PM,16,36,36,35,15,10,33,0.0,998,40,10,194,13,India
2019-06-20,42,29,0.0,14.0,9,73,09:54 PM,07:50 AM,05:24 AM,07:22 PM,17,39,39,37,10,7,35,0.0,999,42,10,210,9,India
2019-06-21,44,35,0.0,14.0,10,66,10:35 PM,08:44 AM,05:24 AM,07:22 PM,14,41,41,40,7,7,23,0.0,999,44,10,256,6,India
2019-06-22,49,36,0.0,14.0,10,58,11:12 PM,09:38 AM,05:24 AM,07:22 PM,12,45,45,43,7,3,18,0.0,998,49,10,209,6,India
2019-06-23,43,33,0.0,14.0,9,51,11:46 PM,10:31 AM,05:25 AM,07:23 PM,19,41,41,37,15,6,36,0.0,999,43,10,125,13,India
2019-06-24,39,31,0.0,14.0,9,43,No moonrise,11:23 AM,05:25 AM,07:23 PM,21,40,40,35,16,13,43,0.0,1001,39,10,109,14,India
2019-06-25,42,33,0.0,14.0,9,36,12:18 AM,12:15 PM,05:25 AM,07:23 PM,20,42,42,38,8,23,37,0.3,999,42,10,163,7,India
2019-06-26,45,35,0.0,14.0,10,28,12:49 AM,01:08 PM,05:25 AM,07:23 PM,16,44,44,41,11,7,26,0.7,997,45,10,204,10,India
2019-06-27,44,39,0.0,14.0,10,21,01:21 AM,02:02 PM,05:26 AM,07:23 PM,11,42,42,42,16,4,17,0.0,994,44,10,307,14,India
2019-06-28,47,35,0.0,14.0,10,13,01:54 AM,02:57 PM,05:26 AM,07:23 PM,13,44,44,42,21,3,20,0.0,993,47,10,302,18,India
2019-06-29,48,39,0.0,14.0,10,6,02:30 AM,03:56 PM,05:26 AM,07:23 PM,13,44,44,42,19,3,19,0.0,993,48,10,288,17,India
2019-06-30,48,38,0.0,14.0,10,0,03:10 AM,04:56 PM,05:27 AM,07:23 PM,14,44,44,42,19,4,20,0.2,993,48,10,296,17,India
2019-07-01,46,37,0.0,14.0,10,0,03:55 AM,05:59 PM,05:27 AM,07:23 PM,16,44,44,42,18,5,24,1.6,994,46,10,296,15,India
2019-07-02,49,38,0.0,14.0,10,0,04:47 AM,07:02 PM,05:27 AM,07:23 PM,14,45,45,43,11,3,19,0.0,995,49,10,265,10,India
2019-07-03,42,35,0.0,14.0,9,2,05:46 AM,08:02 PM,05:28 AM,07:23 PM,19,42,42,38,9,19,33,0.3,996,42,10,178,8,India
2019-07-04,41,35,0.0,14.0,8,9,06:50 AM,08:58 PM,05:28 AM,07:23 PM,21,43,43,38,10,32,37,2.4,995,41,10,152,8,India
2019-07-05,37,33,0.0,13.9,8,16,07:57 AM,09:49 PM,05:29 AM,07:23 PM,22,41,41,35,13,39,46,5.2,993,37,10,241,11,India
2019-07-06,40,33,0.0,13.9,9,24,09:05 AM,10:34 PM,05:29 AM,07:23 PM,22,41,41,36,13,17,45,0.3,993,40,10,191,11,India
2019-07-07,41,31,0.0,13.9,8,31,10:11 AM,11:16 PM,05:30 AM,07:23 PM,22,42,42,36,10,25,45,4.5,993,41,10,152,9,India
2019-07-08,42,34,0.0,13.3,8,38,11:15 AM,11:54 PM,05:30 AM,07:23 PM,21,42,42,38,14,27,39,1.0,993,42,10,230,11,India
2019-07-09,41,32,0.0,13.9,8,45,12:18 PM,No moonset,05:30 AM,07:23 PM,22,41,41,36,16,31,46,12.8,993,41,9,234,13,India
2019-07-10,41,30,0.0,13.9,8,53,01:19 PM,12:31 AM,05:31 AM,07:23 PM,22,41,41,36,14,24,47,9.3,993,41,9,238,12,India
2019-07-11,42,33,0.0,13.9,9,60,02:20 PM,01:08 AM,05:31 AM,07:22 PM,21,42,42,37,18,12,40,0.9,993,42,10,255,14,India
2019-07-12,42,34,0.0,13.9,8,67,03:20 PM,01:47 AM,05:32 AM,07:22 PM,22,43,43,37,18,18,41,5.4,996,42,10,259,15,India
2019-07-13,42,34,0.0,13.9,9,74,04:19 PM,02:27 AM,05:32 AM,07:22 PM,20,42,42,38,23,19,37,0.8,996,42,10,265,19,India
2019-07-14,42,33,0.0,13.9,9,82,05:17 PM,03:12 AM,05:33 AM,07:22 PM,20,41,41,37,20,22,37,1.8,995,42,10,264,17,India
2019-07-15,38,30,0.0,13.9,8,89,06:12 PM,03:59 AM,05:33 AM,07:21 PM,23,40,40,34,13,35,53,25.9,995,38,8,245,10,India
2019-07-16,36,29,0.0,13.9,7,96,07:03 PM,04:49 AM,05:34 AM,07:21 PM,23,38,38,32,19,26,59,35.7,998,36,7,171,10,India
2019-07-17,37,29,0.0,13.9,7,100,07:50 PM,05:42 AM,05:34 AM,07:21 PM,22,37,37,33,13,26,55,13.9,1000,37,9,223,9,India
2019-07-18,38,30,0.0,13.9,7,89,08:32 PM,06:36 AM,05:35 AM,07:20 PM,22,37,37,33,11,21,52,3.7,999,38,10,200,7,India
2019-07-19,38,30,0.0,13.9,8,82,09:11 PM,07:30 AM,05:35 AM,07:20 PM,22,39,39,34,10,23,51,6.9,999,38,9,263,9,India
2019-07-20,39,32,0.0,13.8,8,75,09:46 PM,08:23 AM,05:36 AM,07:19 PM,22,41,41,36,6,23,46,2.4,1000,39,10,160,5,India
2019-07-21,40,32,0.0,13.8,8,67,10:18 PM,09:16 AM,05:37 AM,07:19 PM,22,41,41,36,11,26,47,2.0,999,40,10,122,9,India
2019-07-22,40,33,0.0,13.8,8,60,10:50 PM,10:08 AM,05:37 AM,07:18 PM,23,43,43,36,9,27,48,3.2,998,40,9,166,7,India
2019-07-23,41,33,0.0,13.8,8,53,11:21 PM,11:00 AM,05:38 AM,07:18 PM,23,44,44,37,7,27,43,12.3,997,41,9,214,6,India
2019-07-24,41,29,0.0,13.8,8,46,11:53 PM,11:52 AM,05:38 AM,07:17 PM,23,41,41,35,14,36,51,24.3,996,41,8,239,11,India
2019-07-25,33,28,0.0,13.3,7,38,No moonrise,12:46 PM,05:39 AM,07:17 PM,23,36,36,31,19,49,65,11.6,998,33,9,228,13,India
2019-07-26,34,29,0.0,12.1,7,31,12:26 AM,01:42 PM,05:39 AM,07:16 PM,24,36,36,30,12,60,71,26.1,996,34,8,211,7,India
2019-07-27,33,28,0.0,12.1,7,24,01:03 AM,02:40 PM,05:40 AM,07:16 PM,24,35,35,30,30,57,70,22.3,996,33,7,98,15,India
2019-07-28,35,29,0.0,12.1,7,16,01:45 AM,03:41 PM,05:40 AM,07:15 PM,24,37,37,32,22,56,63,3.1,998,35,10,110,17,India
2019-07-29,37,29,0.0,13.7,7,9,02:33 AM,04:43 PM,05:41 AM,07:15 PM,23,38,38,33,23,27,56,0.3,999,37,10,111,19,India
2019-07-30,38,30,0.0,13.7,9,2,03:28 AM,05:45 PM,05:42 AM,07:14 PM,22,39,39,34,18,30,50,0.0,999,38,10,111,15,India
2019-07-31,33,31,0.0,12.1,7,0,04:29 AM,06:43 PM,05:42 AM,07:13 PM,23,36,36,32,15,45,59,0.5,999,33,9,86,13,India
2019-08-01,36,30,0.0,13.7,7,0,05:36 AM,07:38 PM,05:43 AM,07:13 PM,23,39,39,33,13,34,54,1.2,998,36,10,107,11,India
2019-08-02,37,31,0.0,13.7,8,5,06:45 AM,08:27 PM,05:43 AM,07:12 PM,23,40,40,34,12,31,52,3.1,997,37,10,105,9,India
2019-08-03,38,31,0.0,13.7,8,12,07:55 AM,09:11 PM,05:44 AM,07:11 PM,23,40,40,35,12,32,51,6.8,996,38,9,103,9,India
2019-08-04,38,31,0.0,13.7,9,20,09:02 AM,09:52 PM,05:44 AM,07:10 PM,23,41,41,35,6,36,52,9.6,996,38,9,159,5,India
2019-08-05,39,31,0.0,13.7,8,27,10:07 AM,10:30 PM,05:45 AM,07:10 PM,24,41,41,35,6,37,55,16.9,994,39,9,126,5,India
2019-08-06,39,30,0.0,13.6,8,34,11:11 AM,11:09 PM,05:45 AM,07:09 PM,24,40,40,34,10,32,57,18.1,994,39,8,191,8,India
2019-08-07,38,31,0.0,13.6,8,42,12:13 PM,11:47 PM,05:46 AM,07:08 PM,23,40,40,34,7,28,53,0.4,994,38,10,121,6,India
2019-08-08,38,32,0.0,13.6,9,49,01:15 PM,No moonset,05:47 AM,07:07 PM,23,41,41,35,16,26,51,0.1,994,38,10,112,14,India
2019-08-09,35,30,0.0,13.6,8,56,02:14 PM,12:27 AM,05:47 AM,07:06 PM,22,37,37,32,29,44,55,0.1,997,35,10,97,24,India
2019-08-10,35,28,0.0,12.1,7,63,03:12 PM,01:10 AM,05:48 AM,07:06 PM,24,37,37,32,21,40,63,0.3,997,35,10,128,18,India
2019-08-11,37,29,0.0,13.6,8,71,04:07 PM,01:56 AM,05:48 AM,07:05 PM,23,39,39,34,11,41,55,0.0,998,37,10,190,10,India
2019-08-12,38,31,0.0,13.6,8,78,05:00 PM,02:45 AM,05:49 AM,07:04 PM,23,41,41,34,17,28,54,12.8,998,38,9,285,12,India
2019-08-13,38,32,0.0,13.5,8,85,05:48 PM,03:37 AM,05:49 AM,07:03 PM,24,41,41,34,11,33,57,8.5,998,38,9,264,9,India
2019-08-14,37,29,0.0,13.5,7,92,06:31 PM,04:30 AM,05:50 AM,07:02 PM,24,39,39,33,9,36,59,18.9,1000,37,8,155,7,India
2019-08-15,36,30,0.0,13.5,7,100,07:10 PM,05:24 AM,05:50 AM,07:01 PM,23,38,38,32,19,35,60,1.3,1000,36,10,100,16,India
2019-08-16,33,28,0.0,10.9,7,100,07:46 PM,06:17 AM,05:51 AM,07:00 PM,23,34,34,30,23,57,68,1.8,998,33,10,105,19,India
2019-08-17,31,26,0.0,10.7,6,86,08:19 PM,07:10 AM,05:51 AM,06:59 PM,24,32,32,28,26,83,78,32.3,998,31,8,122,18,India
2019-08-18,34,26,0.0,13.1,7,78,08:51 PM,08:02 AM,05:52 AM,06:58 PM,24,36,36,31,19,34,69,7.3,1002,34,9,277,13,India
2019-08-19,36,28,0.0,13.1,7,71,09:22 PM,08:54 AM,05:52 AM,06:57 PM,23,37,37,32,7,24,59,0.4,1003,36,10,211,6,India
2019-08-20,37,30,0.0,13.0,8,64,09:53 PM,09:46 AM,05:53 AM,06:56 PM,23,39,39,34,12,8,53,0.5,1002,37,10,272,11,India
2019-08-21,39,31,0.0,13.0,9,57,10:25 PM,10:38 AM,05:54 AM,06:55 PM,21,39,39,35,13,9,46,0.6,1001,39,10,265,11,India
2019-08-22,37,29,0.0,13.0,8,49,11:00 PM,11:33 AM,05:54 AM,06:54 PM,23,38,38,33,11,14,55,3.0,1001,37,10,158,9,India
2019-08-23,39,29,0.0,13.0,8,42,11:39 PM,12:28 PM,05:55 AM,06:53 PM,22,39,39,34,9,23,52,1.6,1001,39,10,186,7,India
2019-08-24,38,31,0.0,13.0,8,35,No moonrise,01:27 PM,05:55 AM,06:52 PM,23,39,39,34,8,24,54,2.3,1001,38,10,176,7,India
2019-08-25,36,28,0.0,13.0,8,28,12:22 AM,02:26 PM,05:56 AM,06:51 PM,23,36,36,31,13,37,61,0.1,1002,36,10,127,11,India
2019-08-26,36,28,0.0,12.9,7,20,01:13 AM,03:27 PM,05:56 AM,06:50 PM,23,37,37,32,14,33,60,8.0,1001,36,9,107,12,India
2019-08-27,37,30,0.0,12.9,8,13,02:10 AM,04:26 PM,05:57 AM,06:49 PM,24,40,40,34,12,23,56,0.0,1000,37,10,103,10,India
2019-08-28,38,30,0.0,12.9,8,6,03:13 AM,05:22 PM,05:57 AM,06:48 PM,23,40,40,34,14,18,55,2.6,1001,38,10,106,11,India
2019-08-29,38,31,0.0,12.9,9,0,04:21 AM,06:14 PM,05:58 AM,06:47 PM,23,40,40,34,13,24,54,0.2,1002,38,10,125,11,India
2019-08-30,38,31,0.0,12.9,8,0,05:31 AM,07:01 PM,05:58 AM,06:45 PM,23,41,41,35,7,27,51,0.3,1000,38,10,123,6,India
2019-08-31,40,32,0.0,12.9,8,0,06:40 AM,07:44 PM,05:59 AM,06:44 PM,23,42,42,35,7,28,51,3.4,998,40,10,155,6,India
2019-09-01,36,30,0.0,12.8,7,9,07:49 AM,08:24 PM,05:59 AM,06:43 PM,24,40,40,33,14,23,60,17.1,999,36,8,132,11,India
2019-09-02,38,30,0.0,12.4,9,16,08:55 AM,09:04 PM,06:00 AM,06:42 PM,24,40,40,34,10,30,55,0.0,1000,38,10,187,7,India
2019-09-03,38,31,0.0,12.4,8,24,10:01 AM,09:44 PM,06:00 AM,06:41 PM,24,41,41,35,8,26,55,12.0,999,38,9,154,6,India
2019-09-04,37,31,0.0,11.6,8,32,11:04 AM,10:24 PM,06:01 AM,06:40 PM,24,41,41,34,9,32,59,11.2,999,37,9,142,8,India
2019-09-05,37,29,0.0,11.6,7,39,12:06 PM,11:08 PM,06:01 AM,06:39 PM,23,38,38,33,14,32,58,0.5,999,37,10,131,12,India
2019-09-06,37,30,0.0,10.2,7,47,01:06 PM,11:53 PM,06:01 AM,06:37 PM,23,39,39,33,11,44,56,2.1,998,37,10,113,9,India
2019-09-07,36,30,0.0,11.6,7,54,02:03 PM,No moonset,06:02 AM,06:36 PM,24,39,39,33,11,32,59,5.4,998,36,9,105,10,India
